Date & Time,Asset,Direction,Exit Signal,Raw Trade P&L (%),Scaled Portfolio P&L (%),Compounded Equity ($),High Water Mark ($),Drawdown (%)
2023-05-16 12:00:00,BNB,Short,Exit Short (Green),-0.13%,-0.037%,37303.38,38342.3,-2.71%
2023-05-17 12:00:00,SUI,Short,Exit Short (Green),-0.23%,-0.066%,37278.68,38342.3,-2.77%
2023-05-17 12:00:00,BNB,Short,Exit Short (Green),0.48%,0.138%,37330.19,38342.3,-2.64%
2023-05-18 16:00:00,BNB,Short,🛑 SL,-0.36%,-0.104%,37291.5,38342.3,-2.74%
2023-05-18 20:00:00,ALGO,Short,Exit Short (Green),0.62%,0.178%,37358.07,38342.3,-2.57%
2023-05-20 08:00:00,ADA,Short,Exit Short (Green),0.22%,0.063%,37381.73,38342.3,-2.51%
2023-05-20 20:00:00,ADA,Short,Exit Short (Green),-0.13%,-0.037%,37367.74,38342.3,-2.54%
2023-05-21 16:00:00,ALGO,Short,Exit Short (Green),1.17%,0.337%,37493.61,38342.3,-2.21%
2023-05-21 16:00:00,DOGE,Short,Exit Short (Green),0.97%,0.279%,37598.31,38342.3,-1.94%
2023-05-21 16:00:00,ADA,Short,Exit Short (Green),0.74%,0.213%,37678.42,38342.3,-1.73%
2023-05-22 04:00:00,BNB,Short,Exit Short (Green),0.10%,0.029%,37689.26,38342.3,-1.70%
2023-05-22 04:00:00,SUI,Short,Exit Short (Green),1.50%,0.432%,37852.03,38342.3,-1.28%
2023-05-22 16:00:00,DOGE,Short,Exit Short (Green),0.10%,0.029%,37862.92,38342.3,-1.25%
2023-05-24 08:00:00,ALGO,Short,Exit Short (Green),0.46%,0.132%,37913.07,38342.3,-1.12%
2023-05-24 08:00:00,BNB,Short,🛑 SL,-0.35%,-0.101%,37874.86,38342.3,-1.22%
2023-05-24 16:00:00,DOGE,Short,Exit Short (Green),0.03%,0.009%,37878.13,38342.3,-1.21%
2023-05-24 20:00:00,SUI,Short,Exit Short (Green),-0.34%,-0.098%,37841.06,38342.3,-1.31%
2023-05-24 20:00:00,ADA,Short,🛑 SL,-0.54%,-0.155%,37782.23,38342.3,-1.46%
2023-05-25 00:00:00,BNB,Short,🛑 SL,-0.34%,-0.098%,37745.24,38342.3,-1.56%
2023-05-25 04:00:00,ADA,Short,🛑 SL,-0.54%,-0.155%,37686.56,38342.3,-1.71%
2023-05-25 04:00:00,BNB,Short,🛑 SL,-0.34%,-0.098%,37649.67,38342.3,-1.81%
2023-05-25 12:00:00,ADA,Short,🛑 SL,-0.54%,-0.155%,37591.14,38342.3,-1.96%
2023-05-25 12:00:00,BNB,Short,🛑 SL,-0.34%,-0.098%,37554.34,38342.3,-2.06%
2023-05-26 00:00:00,BNB,Short,🛑 SL,-0.36%,-0.104%,37515.42,38342.3,-2.16%
2023-05-26 00:00:00,ADA,Short,🛑 SL,-0.53%,-0.153%,37458.18,38342.3,-2.31%
2023-05-26 08:00:00,ADA,Short,🛑 SL,-0.53%,-0.153%,37401.02,38342.3,-2.45%
2023-05-30 12:00:00,ALGO,Short,🛑 SL,-0.75%,-0.216%,37320.26,38342.3,-2.67%
2023-05-31 00:00:00,DOGE,Short,Exit Short (Green),-0.61%,-0.176%,37254.72,38342.3,-2.84%
2023-05-31 16:00:00,BNB,Short,Exit Short (Green),1.48%,0.426%,37413.46,38342.3,-2.42%
2023-05-31 20:00:00,ALGO,Short,Exit Short (Green),0.86%,0.248%,37506.09,38342.3,-2.18%
2023-06-01 20:00:00,BNB,Short,🛑 SL,-0.33%,-0.095%,37470.46,38342.3,-2.27%
2023-06-03 00:00:00,BNB,Short,🛑 SL,-0.32%,-0.092%,37435.94,38342.3,-2.36%
2023-06-05 04:00:00,DOGE,Short,Exit Short (Green),0.61%,0.176%,37501.68,38342.3,-2.19%
2023-06-05 04:00:00,ALGO,Short,Exit Short (Green),0.35%,0.101%,37539.47,38342.3,-2.09%
2023-06-05 08:00:00,BNB,Short,💰 TP,3.18%,0.916%,37883.16,38342.3,-1.20%
2023-06-05 12:00:00,ADA,Short,💰 TP,4.71%,1.356%,38396.85,38396.85,-0.00%
2023-06-05 16:00:00,SUI,Short,Exit Short (Green),0.36%,0.104%,38436.65,38436.65,-0.00%
2023-06-06 08:00:00,ADA,Short,🛑 SL,-0.51%,-0.147%,38380.21,38436.65,-0.15%
2023-06-07 04:00:00,ALGO,Short,🛑 SL,-0.78%,-0.225%,38294.03,38436.65,-0.37%
2023-06-07 04:00:00,BNB,Short,🛑 SL,-0.37%,-0.107%,38253.23,38436.65,-0.48%
2023-06-07 08:00:00,ADA,Short,💰 TP,5.14%,1.480%,38819.31,38819.31,-0.00%
2023-06-07 08:00:00,BNB,Short,💰 TP,3.66%,1.054%,39228.35,39228.35,-0.00%
2023-06-07 20:00:00,ALGO,Short,💰 TP,7.81%,2.248%,40110.4,40110.4,-0.00%
2023-06-08 20:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,40011.09,40110.4,-0.25%
2023-06-09 04:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,39912.03,40110.4,-0.49%
2023-06-09 08:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,39813.21,40110.4,-0.74%
2023-06-09 08:00:00,ADA,Short,Exit Short (Green),0.47%,0.135%,39867.08,40110.4,-0.61%
2023-06-09 12:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,39768.37,40110.4,-0.85%
2023-06-09 16:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,39669.91,40110.4,-1.10%
2023-06-10 00:00:00,DOGE,Short,💰 TP,6.63%,1.909%,40427.12,40427.12,-0.00%
2023-06-10 00:00:00,BNB,Short,💰 TP,4.00%,1.152%,40892.67,40892.67,-0.00%
2023-06-10 00:00:00,ALGO,Short,💰 TP,8.66%,2.493%,41912.22,41912.22,-0.00%
2023-06-10 00:00:00,LTC,Short,💰 TP,5.70%,1.641%,42600.01,42600.01,-0.00%
2023-06-10 16:00:00,SUI,Short,Exit Short (Green),11.67%,3.360%,44031.28,44031.28,-0.00%
2023-06-12 00:00:00,BNB,Short,🛑 SL,-0.46%,-0.132%,43972.97,44031.28,-0.13%
2023-06-12 16:00:00,BNB,Short,🛑 SL,-0.46%,-0.132%,43914.73,44031.28,-0.26%
2023-06-14 16:00:00,ALGO,Short,🛑 SL,-0.92%,-0.265%,43798.42,44031.28,-0.53%
2023-06-14 16:00:00,LTC,Short,🛑 SL,-0.66%,-0.190%,43715.19,44031.28,-0.72%
2023-06-15 00:00:00,SUI,Short,Exit Short (Green),1.35%,0.389%,43885.1,44031.28,-0.33%
2023-06-15 04:00:00,DOGE,Short,Exit Short (Green),-0.25%,-0.072%,43853.51,44031.28,-0.40%
2023-06-15 08:00:00,ADA,Short,Exit Short (Green),3.92%,1.129%,44348.43,44348.43,-0.00%
2023-06-15 12:00:00,ALGO,Short,Exit Short (Green),1.29%,0.371%,44513.14,44513.14,-0.00%
2023-06-16 12:00:00,ALGO,Short,Exit Short (Green),-0.01%,-0.003%,44511.85,44513.14,-0.00%
2023-06-18 16:00:00,DOGE,Short,🛑 SL,-0.74%,-0.213%,44417.02,44513.14,-0.22%
2023-06-19 00:00:00,ALGO,Short,Exit Short (Green),1.34%,0.386%,44588.38,44588.38,-0.00%
2023-06-19 00:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,44531.9,44588.38,-0.13%
2023-06-19 08:00:00,ADA,Short,Exit Short (Green),1.20%,0.345%,44685.74,44685.74,-0.00%
2023-06-19 08:00:00,LTC,Short,🛑 SL,-0.64%,-0.184%,44603.41,44685.74,-0.18%
2023-06-19 08:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,44546.91,44685.74,-0.31%
2023-06-19 12:00:00,LTC,Short,🛑 SL,-0.64%,-0.184%,44464.83,44685.74,-0.49%
2023-06-19 20:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,44408.5,44685.74,-0.62%
2023-06-20 08:00:00,LTC,Short,🛑 SL,-0.63%,-0.181%,44327.95,44685.74,-0.80%
2023-06-20 12:00:00,ADA,Short,🛑 SL,-0.71%,-0.204%,44237.34,44685.74,-1.00%
2023-06-20 12:00:00,DOGE,Short,🛑 SL,-0.73%,-0.210%,44144.37,44685.74,-1.21%
2023-06-20 12:00:00,ALGO,Short,🛑 SL,-0.86%,-0.248%,44035.07,44685.74,-1.46%
2023-06-20 12:00:00,SUI,Short,Exit Short (Green),-1.98%,-0.570%,43784.05,44685.74,-2.02%
2023-06-24 12:00:00,ADA,Short,🛑 SL,-0.63%,-0.181%,43704.64,44685.74,-2.20%
2023-06-24 16:00:00,BNB,Short,Exit Short (Green),1.13%,0.325%,43846.82,44685.74,-1.88%
2023-06-25 20:00:00,BNB,Short,Exit Short (Green),0.21%,0.060%,43873.33,44685.74,-1.82%
2023-06-26 00:00:00,ALGO,Short,🛑 SL,-0.71%,-0.204%,43783.65,44685.74,-2.02%
2023-06-26 12:00:00,ALGO,Short,🛑 SL,-0.71%,-0.204%,43694.15,44685.74,-2.22%
2023-06-26 16:00:00,BNB,Short,🛑 SL,-0.44%,-0.127%,43638.8,44685.74,-2.34%
2023-06-26 20:00:00,DOGE,Short,🛑 SL,-0.66%,-0.190%,43555.88,44685.74,-2.53%
2023-06-27 00:00:00,ADA,Short,Exit Short (Green),1.15%,0.331%,43700.09,44685.74,-2.21%
2023-06-27 04:00:00,DOGE,Short,Exit Short (Green),-0.43%,-0.124%,43645.99,44685.74,-2.33%
2023-06-27 08:00:00,ALGO,Short,Exit Short (Green),-0.49%,-0.141%,43584.42,44685.74,-2.46%
2023-06-27 12:00:00,DOGE,Short,🛑 SL,-0.66%,-0.190%,43501.6,44685.74,-2.65%
2023-06-28 08:00:00,ALGO,Short,Exit Short (Green),4.68%,1.347%,44087.73,44685.74,-1.34%
2023-06-28 08:00:00,BNB,Short,Exit Short (Green),0.09%,0.026%,44099.15,44685.74,-1.31%
2023-06-28 12:00:00,ADA,Short,Exit Short (Green),0.91%,0.262%,44214.69,44685.74,-1.05%
2023-06-28 20:00:00,BNB,Short,Exit Short (Green),1.28%,0.369%,44377.63,44685.74,-0.69%
2023-06-28 20:00:00,DOGE,Short,Exit Short (Green),0.98%,0.282%,44502.83,44685.74,-0.41%
2023-06-30 08:00:00,ALGO,Short,🛑 SL,-0.76%,-0.219%,44405.46,44685.74,-0.63%
2023-07-05 16:00:00,SUI,Short,Exit Short (Green),-0.43%,-0.124%,44350.49,44685.74,-0.75%
2023-07-05 16:00:00,ADA,Short,Exit Short (Green),1.23%,0.354%,44507.54,44685.74,-0.40%
2023-07-05 16:00:00,ALGO,Short,Exit Short (Green),1.97%,0.567%,44759.97,44759.97,-0.00%
2023-07-06 08:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,44707.14,44759.97,-0.12%
2023-07-06 12:00:00,SUI,Short,🛑 SL,-0.82%,-0.236%,44601.59,44759.97,-0.35%
2023-07-06 12:00:00,ADA,Short,🛑 SL,-0.60%,-0.173%,44524.55,44759.97,-0.53%
2023-07-06 16:00:00,DOGE,Short,Exit Short (Green),-0.40%,-0.115%,44473.27,44759.97,-0.64%
2023-07-07 00:00:00,BNB,Short,Exit Short (Green),0.64%,0.184%,44555.22,44759.97,-0.46%
2023-07-07 00:00:00,ADA,Short,Exit Short (Green),-0.42%,-0.121%,44501.34,44759.97,-0.58%
2023-07-07 00:00:00,SUI,Short,Exit Short (Green),0.49%,0.141%,44564.12,44759.97,-0.44%
2023-07-07 00:00:00,ALGO,Short,Exit Short (Green),3.41%,0.982%,45001.62,45001.62,-0.00%
2023-07-07 08:00:00,SUI,Short,Exit Short (Green),-0.32%,-0.092%,44960.16,45001.62,-0.09%
2023-07-07 20:00:00,DOGE,Short,Exit Short (Green),0.27%,0.078%,44995.11,45001.62,-0.01%
2023-07-09 16:00:00,BNB,Short,Exit Short (Green),-0.26%,-0.075%,44961.43,45001.62,-0.09%
2023-07-10 00:00:00,ALGO,Short,🛑 SL,-0.71%,-0.204%,44869.53,45001.62,-0.29%
2023-07-10 08:00:00,SUI,Short,Exit Short (Green),-0.11%,-0.032%,44855.32,45001.62,-0.33%
2023-07-10 08:00:00,DOGE,Short,Exit Short (Green),0.06%,0.017%,44863.07,45001.62,-0.31%
2023-07-10 12:00:00,DOGE,Short,🛑 SL,-0.63%,-0.181%,44781.69,45001.62,-0.49%
2023-07-11 08:00:00,ALGO,Short,🛑 SL,-0.72%,-0.207%,44688.87,45001.62,-0.69%
2023-07-11 16:00:00,ALGO,Short,🛑 SL,-0.72%,-0.207%,44596.23,45001.62,-0.90%
2023-07-12 16:00:00,DOGE,Short,🛑 SL,-0.62%,-0.178%,44516.63,45001.62,-1.08%
2023-07-13 04:00:00,ALGO,Short,Exit Short (Green),0.63%,0.181%,44597.37,45001.62,-0.90%
2023-07-13 08:00:00,ALGO,Short,🛑 SL,-0.72%,-0.207%,44504.93,45001.62,-1.10%
2023-07-16 20:00:00,LTC,Short,🛑 SL,-0.54%,-0.155%,44435.74,45001.62,-1.26%
2023-07-17 00:00:00,BNB,Short,Exit Short (Green),-0.21%,-0.060%,44408.87,45001.62,-1.32%
2023-07-17 00:00:00,BTC,Long,Exit Signal,6.46%,1.938%,45269.52,45269.52,-0.00%
2023-07-17 12:00:00,LTC,Short,Exit Short (Green),1.58%,0.455%,45475.44,45475.44,-0.00%
2023-07-17 16:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,45421.76,45475.44,-0.12%
2023-07-18 08:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,45368.14,45475.44,-0.24%
2023-07-18 20:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,45314.59,45475.44,-0.35%
2023-07-22 16:00:00,LTC,Short,🛑 SL,-0.56%,-0.161%,45241.53,45475.44,-0.51%
2023-07-22 20:00:00,BNB,Short,🛑 SL,-0.41%,-0.118%,45188.13,45475.44,-0.63%
2023-07-24 00:00:00,BNB,Short,🛑 SL,-0.40%,-0.115%,45136.09,45475.44,-0.75%
2023-07-24 16:00:00,BNB,Short,Exit Short (Green),0.92%,0.265%,45255.64,45475.44,-0.48%
2023-07-24 16:00:00,LTC,Short,Exit Short (Green),2.51%,0.723%,45582.68,45582.68,-0.00%
2023-07-24 20:00:00,ALGO,Short,Exit Short (Green),3.88%,1.117%,46091.86,46091.86,-0.00%
2023-07-25 12:00:00,SUI,Short,🛑 SL,-0.69%,-0.199%,46000.3,46091.86,-0.20%
2023-07-25 20:00:00,SUI,Short,Exit Short (Green),-0.37%,-0.107%,45951.29,46091.86,-0.30%
2023-07-26 12:00:00,LTC,Short,🛑 SL,-0.56%,-0.161%,45877.21,46091.86,-0.47%
2023-07-30 08:00:00,SUI,Short,🛑 SL,-0.63%,-0.181%,45794.0,46091.86,-0.65%
2023-07-30 16:00:00,ALGO,Short,🛑 SL,-0.63%,-0.181%,45710.94,46091.86,-0.83%
2023-07-31 00:00:00,SUI,Short,Exit Short (Green),0.29%,0.083%,45749.1,46091.86,-0.74%
2023-08-01 00:00:00,BNB,Short,🛑 SL,-0.37%,-0.107%,45700.37,46091.86,-0.85%
2023-08-01 00:00:00,ADA,Short,🛑 SL,-0.55%,-0.158%,45628.01,46091.86,-1.01%
2023-08-01 00:00:00,SUI,Short,🛑 SL,-0.64%,-0.184%,45543.93,46091.86,-1.19%
2023-08-01 04:00:00,LTC,Short,Exit Short (Green),0.57%,0.164%,45618.67,46091.86,-1.03%
2023-08-01 04:00:00,ALGO,Short,Exit Short (Green),-0.42%,-0.121%,45563.51,46091.86,-1.15%
2023-08-01 08:00:00,ALGO,Short,🛑 SL,-0.63%,-0.181%,45480.87,46091.86,-1.33%
2023-08-01 12:00:00,SUI,Short,Exit Short (Green),-0.10%,-0.029%,45467.78,46091.86,-1.35%
2023-08-02 12:00:00,BNB,Short,🛑 SL,-0.38%,-0.109%,45418.03,46091.86,-1.46%
2023-08-02 12:00:00,SUI,Short,🛑 SL,-0.64%,-0.184%,45334.35,46091.86,-1.64%
2023-08-03 04:00:00,SUI,Short,🛑 SL,-0.63%,-0.181%,45252.12,46091.86,-1.82%
2023-08-03 08:00:00,LTC,Short,Exit Short (Green),1.99%,0.573%,45511.38,46091.86,-1.26%
2023-08-03 08:00:00,ADA,Short,Exit Short (Green),-0.09%,-0.026%,45499.59,46091.86,-1.28%
2023-08-03 20:00:00,SUI,Short,🛑 SL,-0.63%,-0.181%,45417.06,46091.86,-1.46%
2023-08-04 00:00:00,ADA,Short,Exit Short (Green),0.54%,0.155%,45487.67,46091.86,-1.31%
2023-08-04 20:00:00,ALGO,Short,Exit Short (Green),-0.21%,-0.060%,45460.17,46091.86,-1.37%
2023-08-06 12:00:00,SUI,Short,🛑 SL,-0.61%,-0.176%,45380.33,46091.86,-1.54%
2023-08-07 12:00:00,LTC,Short,🛑 SL,-0.60%,-0.173%,45301.94,46091.86,-1.71%
2023-08-07 12:00:00,BNB,Short,🛑 SL,-0.36%,-0.104%,45254.99,46091.86,-1.82%
2023-08-07 12:00:00,ADA,Short,🛑 SL,-0.52%,-0.150%,45187.24,46091.86,-1.96%
2023-08-07 16:00:00,LTC,Short,🛑 SL,-0.60%,-0.173%,45109.18,46091.86,-2.13%
2023-08-07 16:00:00,SUI,Short,Exit Short (Green),-0.34%,-0.098%,45065.03,46091.86,-2.23%
2023-08-07 20:00:00,ADA,Short,🛑 SL,-0.52%,-0.150%,44997.56,46091.86,-2.37%
2023-08-08 00:00:00,ADA,Short,🛑 SL,-0.52%,-0.150%,44930.2,46091.86,-2.52%
2023-08-10 20:00:00,BNB,Short,🛑 SL,-0.35%,-0.101%,44884.92,46091.86,-2.62%
2023-08-10 20:00:00,LTC,Short,Exit Short (Green),0.00%,0.000%,44884.92,46091.86,-2.62%
2023-08-11 08:00:00,LTC,Short,Exit Short (Green),-0.06%,-0.017%,44877.17,46091.86,-2.64%
2023-08-11 12:00:00,ALGO,Short,🛑 SL,-0.57%,-0.164%,44803.52,46091.86,-2.80%
2023-08-11 16:00:00,BNB,Short,Exit Short (Green),0.21%,0.060%,44830.61,46091.86,-2.74%
2023-08-12 20:00:00,ADA,Short,Exit Short (Green),0.05%,0.014%,44837.07,46091.86,-2.72%
2023-08-13 20:00:00,BNB,Short,🛑 SL,-0.35%,-0.101%,44791.89,46091.86,-2.82%
2023-08-14 00:00:00,ADA,Short,Exit Short (Green),0.65%,0.187%,44875.71,46091.86,-2.64%
2023-08-14 00:00:00,LTC,Short,Exit Short (Green),0.74%,0.213%,44971.31,46091.86,-2.43%
2023-08-14 04:00:00,SUI,Short,Exit Short (Green),0.73%,0.210%,45065.83,46091.86,-2.23%
2023-08-15 12:00:00,DOGE,Short,💰 TP,4.66%,1.342%,45670.44,46091.86,-0.91%
2023-08-15 12:00:00,BNB,Short,Exit Short (Green),0.25%,0.072%,45703.31,46091.86,-0.84%
2023-08-15 16:00:00,SUI,Short,🛑 SL,-0.56%,-0.161%,45629.62,46091.86,-1.00%
2023-08-15 20:00:00,ALGO,Short,Exit Short (Green),2.51%,0.723%,45959.36,46091.86,-0.29%
2023-08-15 20:00:00,ADA,Short,Exit Short (Green),1.75%,0.504%,46190.91,46190.91,-0.00%
2023-08-16 16:00:00,LTC,Short,💰 TP,5.80%,1.670%,46962.22,46962.22,-0.00%
2023-08-16 16:00:00,ADA,Short,Exit Short (Green),0.27%,0.078%,46998.72,46998.72,-0.00%
2023-08-17 00:00:00,DOGE,Short,Exit Short (Green),0.15%,0.043%,47019.02,47019.02,-0.00%
2023-08-17 08:00:00,ADA,Short,🛑 SL,-0.52%,-0.150%,46948.63,47019.02,-0.15%
2023-08-17 12:00:00,ALGO,Short,🛑 SL,-0.63%,-0.181%,46863.47,47019.02,-0.33%
2023-08-17 16:00:00,ADA,Short,💰 TP,5.37%,1.546%,47587.99,47587.99,-0.00%
2023-08-17 16:00:00,LTC,Short,💰 TP,6.46%,1.860%,48473.05,48473.05,-0.00%
2023-08-17 16:00:00,ALGO,Short,💰 TP,6.26%,1.802%,49346.66,49346.66,-0.00%
2023-08-18 16:00:00,ADA,Short,Exit Short (Green),0.73%,0.210%,49450.37,49450.37,-0.00%
2023-08-21 04:00:00,ADA,Short,🛑 SL,-0.54%,-0.155%,49373.49,49450.37,-0.16%
2023-08-21 16:00:00,DOGE,Short,Exit Short (Green),0.68%,0.196%,49470.15,49470.15,-0.00%
2023-08-21 16:00:00,ADA,Short,Exit Short (Green),0.17%,0.049%,49494.36,49494.36,-0.00%
2023-08-21 16:00:00,BNB,Short,Exit Short (Green),1.36%,0.392%,49688.15,49688.15,-0.00%
2023-08-22 08:00:00,ADA,Short,🛑 SL,-0.56%,-0.161%,49608.04,49688.15,-0.16%
2023-08-22 12:00:00,BNB,Short,🛑 SL,-0.40%,-0.115%,49550.92,49688.15,-0.28%
2023-08-22 16:00:00,BNB,Short,🛑 SL,-0.40%,-0.115%,49493.85,49688.15,-0.39%
2023-08-22 16:00:00,LTC,Short,🛑 SL,-0.76%,-0.219%,49385.56,49688.15,-0.61%
2023-08-22 16:00:00,SUI,Short,🛑 SL,-0.63%,-0.181%,49295.98,49688.15,-0.79%
2023-08-22 16:00:00,ALGO,Short,🛑 SL,-0.67%,-0.193%,49200.9,49688.15,-0.98%
2023-08-22 16:00:00,DOGE,Short,🛑 SL,-0.60%,-0.173%,49115.91,49688.15,-1.15%
2023-08-23 08:00:00,LTC,Short,🛑 SL,-0.76%,-0.219%,49008.44,49688.15,-1.37%
2023-08-23 08:00:00,ADA,Short,🛑 SL,-0.56%,-0.161%,48929.43,49688.15,-1.53%
2023-08-25 16:00:00,SUI,Short,🛑 SL,-0.66%,-0.190%,48836.45,49688.15,-1.71%
2023-08-26 20:00:00,ALGO,Short,Exit Short (Green),-0.04%,-0.012%,48830.83,49688.15,-1.73%
2023-08-28 04:00:00,BNB,Short,🛑 SL,-0.38%,-0.109%,48777.41,49688.15,-1.83%
2023-08-28 04:00:00,ADA,Short,🛑 SL,-0.55%,-0.158%,48700.17,49688.15,-1.99%
2023-08-28 08:00:00,LTC,Short,Exit Short (Green),0.40%,0.115%,48756.25,49688.15,-1.88%
2023-08-28 08:00:00,DOGE,Short,Exit Short (Green),0.26%,0.075%,48792.75,49688.15,-1.80%
2023-08-28 08:00:00,SUI,Short,🛑 SL,-0.65%,-0.187%,48701.44,49688.15,-1.99%
2023-08-28 16:00:00,LTC,Short,🛑 SL,-0.72%,-0.207%,48600.49,49688.15,-2.19%
2023-08-31 08:00:00,ALGO,Short,Exit Short (Green),-0.32%,-0.092%,48555.71,49688.15,-2.28%
2023-08-31 20:00:00,ADA,Short,Exit Short (Green),2.17%,0.625%,48859.06,49688.15,-1.67%
2023-09-01 00:00:00,SUI,Short,Exit Short (Green),0.95%,0.274%,48992.69,49688.15,-1.40%
2023-09-01 00:00:00,DOGE,Short,Exit Short (Green),0.59%,0.170%,49075.91,49688.15,-1.23%
2023-09-01 00:00:00,LTC,Short,Exit Short (Green),3.68%,1.059%,49595.86,49688.15,-0.19%
2023-09-01 00:00:00,BNB,Short,Exit Short (Green),2.21%,0.636%,49911.42,49911.42,-0.00%
2023-09-01 12:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,49829.51,49911.42,-0.16%
2023-09-01 16:00:00,ALGO,Short,🛑 SL,-0.67%,-0.193%,49733.39,49911.42,-0.36%
2023-09-01 20:00:00,SUI,Short,Exit Short (Green),1.87%,0.538%,50001.14,50001.14,-0.00%
2023-09-03 12:00:00,ADA,Short,🛑 SL,-0.56%,-0.161%,49920.53,50001.14,-0.16%
2023-09-03 20:00:00,ADA,Short,🛑 SL,-0.56%,-0.161%,49840.05,50001.14,-0.32%
2023-09-04 08:00:00,BNB,Short,🛑 SL,-0.39%,-0.112%,49784.09,50001.14,-0.43%
2023-09-04 12:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,49702.39,50001.14,-0.60%
2023-09-04 12:00:00,LTC,Short,🛑 SL,-0.74%,-0.213%,49596.5,50001.14,-0.81%
2023-09-04 16:00:00,ALGO,Short,Exit Short (Green),-0.09%,-0.026%,49583.65,50001.14,-0.83%
2023-09-04 16:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,49502.28,50001.14,-1.00%
2023-09-04 20:00:00,LTC,Short,Exit Short (Green),-0.28%,-0.081%,49462.38,50001.14,-1.08%
2023-09-05 08:00:00,ALGO,Short,Exit Short (Green),-0.35%,-0.101%,49412.54,50001.14,-1.18%
2023-09-06 12:00:00,BNB,Short,🛑 SL,-0.38%,-0.109%,49358.48,50001.14,-1.29%
2023-09-06 12:00:00,SUI,Short,🛑 SL,-0.67%,-0.193%,49263.27,50001.14,-1.48%
2023-09-06 12:00:00,ADA,Short,🛑 SL,-0.55%,-0.158%,49185.26,50001.14,-1.63%
2023-09-06 12:00:00,ALGO,Short,🛑 SL,-0.65%,-0.187%,49093.22,50001.14,-1.82%
2023-09-06 20:00:00,LTC,Short,Exit Short (Green),-0.48%,-0.138%,49025.38,50001.14,-1.95%
2023-09-07 12:00:00,ADA,Short,Exit Short (Green),-0.16%,-0.046%,49002.79,50001.14,-2.00%
2023-09-08 08:00:00,LTC,Short,🛑 SL,-0.75%,-0.216%,48896.98,50001.14,-2.21%
2023-09-08 08:00:00,BNB,Short,🛑 SL,-0.39%,-0.112%,48842.08,50001.14,-2.32%
2023-09-08 12:00:00,DOGE,Short,Exit Short (Green),-0.19%,-0.055%,48815.36,50001.14,-2.37%
2023-09-08 12:00:00,BNB,Short,🛑 SL,-0.39%,-0.112%,48760.55,50001.14,-2.48%
2023-09-08 16:00:00,ADA,Short,🛑 SL,-0.55%,-0.158%,48683.34,50001.14,-2.64%
2023-09-08 20:00:00,LTC,Short,Exit Short (Green),-0.19%,-0.055%,48656.71,50001.14,-2.69%
2023-09-10 08:00:00,ADA,Short,Exit Short (Green),0.96%,0.276%,48791.19,50001.14,-2.42%
2023-09-10 12:00:00,SUI,Short,💰 TP,6.42%,1.848%,49693.01,50001.14,-0.62%
2023-09-10 12:00:00,BNB,Short,Exit Short (Green),0.23%,0.066%,49725.92,50001.14,-0.55%
2023-09-10 16:00:00,ALGO,Short,Exit Short (Green),3.80%,1.094%,50269.93,50269.93,-0.00%
2023-09-10 20:00:00,DOGE,Short,Exit Short (Green),1.72%,0.495%,50518.86,50518.86,-0.00%
2023-09-10 20:00:00,LTC,Short,Exit Short (Green),0.63%,0.181%,50610.49,50610.49,-0.00%
2023-09-11 16:00:00,DOGE,Short,🛑 SL,-0.61%,-0.176%,50521.61,50610.49,-0.18%
2023-09-11 20:00:00,ALGO,Short,Exit Short (Green),1.21%,0.348%,50697.6,50697.6,-0.00%
2023-09-11 20:00:00,LTC,Short,Exit Short (Green),1.95%,0.561%,50982.22,50982.22,-0.00%
2023-09-12 04:00:00,ALGO,Short,🛑 SL,-0.67%,-0.193%,50883.88,50982.22,-0.19%
2023-09-12 04:00:00,LTC,Short,🛑 SL,-0.77%,-0.222%,50771.08,50982.22,-0.41%
2023-09-15 16:00:00,ADA,Short,🛑 SL,-0.54%,-0.155%,50692.15,50982.22,-0.57%
2023-09-16 20:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,50608.96,50982.22,-0.73%
2023-09-17 16:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,50525.91,50982.22,-0.90%
2023-09-17 16:00:00,ADA,Short,🛑 SL,-0.53%,-0.153%,50448.81,50982.22,-1.05%
2023-09-17 16:00:00,SUI,Short,🛑 SL,-0.71%,-0.204%,50345.69,50982.22,-1.25%
2023-09-17 20:00:00,ADA,Short,🛑 SL,-0.52%,-0.150%,50270.32,50982.22,-1.40%
2023-09-17 20:00:00,DOGE,Short,🛑 SL,-0.57%,-0.164%,50187.82,50982.22,-1.56%
